mep_id,mep_name,group,Timothy Kirkhope Am 55,Timothy Kirkhope Am 53PC = Bloc 1,Timothy Kirkhope Am 53PC Art 2,Timothy Kirkhope Am 53PC Art 3.3,Timothy Kirkhope Am 53PC Art 3.9,Timothy Kirkhope Am 59,Timothy Kirkhope Am 53PC Art 6 §1,Timothy Kirkhope Am 53PC Art 6 §9/1,Timothy Kirkhope Am 53PC Art 6 §9/2,Timothy Kirkhope Am 53PC Art 8 §1/1,Timothy Kirkhope Am 53PC Art 8 §1/2,Timothy Kirkhope Am 54,Timothy Kirkhope Am 53PC Art 9 §1,Timothy Kirkhope Am 53PC Art 12,Timothy Kirkhope Am 61,Timothy Kirkhope Am 53PC Art 19 §3,Timothy Kirkhope Am 53PC Recital 10,Timothy Kirkhope Am 53PC Recital 32,Timothy Kirkhope Proposition modifiée,Timothy Kirkhope Résolution législative,Constance Le Grip Am 3,Constance Le Grip Résolution législative,Indrek Tarand Am 16,Indrek Tarand § 26,Indrek Tarand Am 3,Indrek Tarand Am 1,Indrek Tarand Am 28,Indrek Tarand § 37,Indrek Tarand § 38,Indrek Tarand Am 2,Indrek Tarand Am 22,Indrek Tarand Am 4,Indrek Tarand Am 5,Indrek Tarand Am 24,Indrek Tarand Résolution,Am 9,Am 19,Am 20,§ 5,Am 21,Am 22=37,Am 23,Am 10,Am 24,Am 25,Am 26,Am 27,Am 28,Am 29,Am 30,Am 31,Am 15,Am 47,Am 17,Am 34,Résolution,§ 1,§ 2,§ 7/2,§ 26/2,Tamás Meszerics § 2,Tamás Meszerics § 3/1,Tamás Meszerics § 3/2,Tamás Meszerics § 4,Tamás Meszerics § 8,Tamás Meszerics § 34/1,Tamás Meszerics § 34/2,Tamás Meszerics § 49/1,Tamás Meszerics § 49/2,Tamás Meszerics § 71,Tamás Meszerics Considérant H,Tamás Meszerics Résolution,Nirj Deva § 32/1,Nirj Deva § 32/2,Nirj Deva Résolution
4f1ac80bb819f25efd0000c4,Fontana,ENF,Against,For,For,Abstain,Abstain,Against,Abstain,Abstain,Abstain,Abstain,For,Against,For,Against,Against,Against,For,Against,Abstain,Abstain,Against,For,For,Against,For,For,For,For,For,Abstain,For,Against,For,For,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Abstain,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,For,For,Against,Against,For,For,For,Against,For,Against,Against,For,Abstain,Against,For,Abstain
4f1ada78b819f207b3000072,Poc,S&D,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,For,Against,Against,For,For,Against,For,For,For,Against,For,Against,For,For,For,Against,For,For,For,Against,For,For,Against,For,Against,Abstain,For,Abstain,Against,Against,Against,Against,Against,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,
4f1ac925b819f25efd000112,Hübner,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2dd76b819f205b00000c5,Marusik,ENF,For,Against,Against,Abstain,For,For,For,For,For,For,For,Abstain,For,Against,For,For,Against,Abstain,Against,Against,Abstain,Against,For,Abstain,Against,For,For,For,For,For,For,Against,Against,For,Against,For,For,Abstain,Against,Against,Abstain,Abstain,For,Against,For,For,For,Against,Against,Against,Against,For,Abstain,For,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,Abstain,Against,Against,Against,Against
4f1ac488b819f2589600001c,Hortefeux,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,,Against,Against,For,For,,,,,,,,,,,,,,,,,
4f1ad22db819f2759500000d,Lambsdorff,ALDE,For,Against,Against,Against,Against,For,Against,Against,For,Abstain,Against,For,Against,Against,For,For,Abstain,Against,Against,Against,Against,For,For,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Abstain,,For,For,For,For,For,,Against,Against,For,Against,Against,Against,Against,Against,Against,For,Against,For,Against,For
4f1ac923b819f25efd000111,Howitt,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,For,For,Against,,For,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
53ba825bb819f24b330001ab,Vana,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,,For,Abstain
4f1ac952b819f25efd00012c,de Jong,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,For,Against,Against,For,Against,For,Against,For,For,For,,Against,Against,For,For,For,For,For,For,For,For,Against,For,For,Abstain,For,For,For,Against,For,For,Abstain,For,For,Against,For,Abstain,Abstain,Against,Against,Against,Against,Against,,,,,,,,,,,,,,,
4f1adbe7b819f207b30000ee,Theurer,ALDE,Against,Against,Against,Against,Against,For,Against,For,For,Abstain,Against,For,Against,Against,For,For,Against,Against,Against,Against,For,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1adca2b819f207b300012b,Winkler Hermann,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,Abstain,Against,For,For,For,For,For,For,Against,For,For,For,Against,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2d7e6b819f205b000002d,Buchner,Verts/ALE,,,,,,,,,,,,,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
53b2d70eb819f205b0000008,Aliot,ENF,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,,Against,Against,Abstain,Abstain,Against,Against,For,,For,Against,Against,Against,Against,For,Against,Abstain,Abstain,Against
53b2ddfbb819f205b00000db,Morgano,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,,Against,For,For,For,Against,Abstain,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ad227b819f2759500000b,Lambert,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1ac8c1b819f25efd0000ef,Grzyb,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,,For,Against,Against,Against,Against,Against,,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,,,,,,,,,,,,,,,,,,,,
4f1ac8edb819f25efd0000ff,Harkin,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Abstain,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,For,For,For,Against,Abstain,Abstain,Abstain,For,Against,For,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,Abstain,For,For,For,For,For,For,For
4f1ac939b819f25efd00011e,Iturgaiz,PPE,Against,For,For,For,For,For,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,For,Against,Against,Against,Against,,For,Against,For,For,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,,,,,,,,,,,,,,,,,,,,,,,
4f1ad257b819f2759500001c,Le Pen Marine,ENF,,,,,,,,,,,,,,,,Against,Against,Against,Against,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,,,,,,,,,,,,,,,,,,,
4f1ac835b819f25efd0000d3,Gebhardt,S&D,,Against,Against,Against,Against,For,Against,Against,Against,,Against,For,Against,Against,Abstain,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,Abstain,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1adbe4b819f207b30000ed,Theocharous,ECR,Against,For,For,For,For,Against,For,For,,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,For,For,For,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,Against,For,Against,Against,,,,,,,,,,,,,,,,,,,
4f1ac72db819f25efd000070,Coelho,PPE,,,,,,,,,,,,,,,,,,,,,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Abstain,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,,Abstain,,,,,,,,,,,,,,,,,,,
53b2dfcfb819f205b0000120,Senra Rodríguez,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,Against,For,For,For,Against,Against,Against,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Against,Abstain,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
53b2d842b819f205b0000038,Chinnici,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Abstain,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Abstain,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
565cf6f2d1d1c52df2000001,Kłosowski,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,For,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,For,Abstain,For,Against,For
53b2db98b819f205b0000090,Jongerius,S&D,Against,Against,Abstain,Abstain,Abstain,Abstain,Abstain,For,Abstain,Abstain,Abstain,For,Abstain,Abstain,Abstain,Abstain,Abstain,Abstain,Against,Against,Against,For,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1adaa9b819f207b3000083,Regner,S&D,Abstain,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,,,,,,,,,,,
53b2d9adb819f205b0000064,Flanagan,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,Against,Against,For,For,For,Against,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Abstain,Abstain,Against,Against,For,For,For,For,For,For,For,For,For,For,For,Abstain,For,For,Against
53b2d9dab819f205b0000068,Frunzulică,S&D,Abstain,For,For,For,For,Against,For,For,For,For,For,Abstain,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,Abstain,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2dfb1b819f205b000011b,Schreijer-Pierik,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,For,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,,Against,Against,For,For,Against,Against,For,For,For,For,For,For,Against,
53b2dfbab819f205b000011c,Schulze,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Abstain,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53ba81d0b819f24b33000192,Toom,ALDE,Against,Against,Against,For,For,Against,Against,For,For,Abstain,Against,For,Against,Against,For,For,Against,Against,For,Against,Against,For,For,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Abstain,For,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For
53b2dc5eb819f205b00000a9,Kyrtsos,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,For,For,For,Abstain,For,Abstain,Abstain,Against,Against,Abstain,Against,Against,Against,Against,Against,Against,Abstain,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,,,,
53b2dfc5b819f205b000011e,Scott Cato,Verts/ALE,For,For,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,,,,
4f1ac814b819f25efd0000c7,Fox,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Abstain,Against,For,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,For,For,For,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
51ec684bb819f2575200068a,Valenciano,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,Abstain,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
53b2df71b819f205b0000115,Sánchez Caldentey,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,Abstain,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,Against,Against,For,For,For,Abstain,For,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Abstain,Abstain,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
4f1ac973b819f25efd000138,Kammerevert,S&D,Abstain,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,Against,For,For,For,For,,,,,,
53b2e05eb819f205b000013c,Szejnfeld,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,Against,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Abstain,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,,,,,,,,,,
53b2db81b819f205b000008e,Ježek,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,For,For,Against,For,,For
4fd4f1e9b819f229e4000003,Andrieu,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,,,Against,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,,For,For,For,For,For,For,For,For,,,For
